text,label
жол қыз су дүкен жапырақ ұл дүкен достар қыз.,0
қар ағаш ұл өзен мектеп қыз қалам жабық интернет.,0
достар күн интернет ән қалам телефон адамдар өзен ән аспан жол құстар аспан үй үй.,0
қызық ойын кітап қыз жабық ән би кеш сабақ ...,0
"би жабық әжем дала қалам жабық қыз тау адамдар телефон,",0
мектеп достар достар дала өзен ашық тамақ дала аспан тамақ,0
құстар мектеп қызық кітап жол қар достар көшеде құстар қызық су дала саяхат.,0
кеш би қар ...,0
мектеп ағаш су тамақ су телефон өзен әжем дала.,0
би қызық қалам достар қала қыз әжем телефон күн ауа телефон қалам аспан интернет су саяхат ...,0
кеш қыз сабақ қызық адамдар ағаш кеш үй адамдар күн. таң таң телефон сабақ тамақ жаңбыр дала көлік тау,0
көлік күн,0
"дала дүкен қоңырау ... үй дүкен кітап құстар тау,",0
"сабақ көшеде кеш ауа құстар дүкен дүкен қоңырау қар әжем кітап,",0
"көшеде дүкен әжем ... құстар қалам сабақ тау көшеде,",0
ағаш жаңбыр жапырақ жапырақ жабық ағаш қызық ұл аспан қалам аспан қоңырау ән.,0
телефон қала тау кітап үй би күн,0
"көлік тамақ ауа әжем үй ойын мектеп кеш су қар, саяхат кеш үй саяхат құстар кеш тау кітап жаңбыр өзен.",0
"би ән қызық жаңбыр адамдар аспан,",0
достар жапырақ көшеде аспан ашық адамдар. өзен көлік қоңырау жабық ұл.,0
күн ойын су су қала жол саяхат жол қалам сабақ дала таң қала мектеп саяхат,0
қар ауа қыз саяхат көшеде көшеде ағаш ағаш би,0
"су көшеде жаңбыр дала қалам,",0
дүкен көлік жаңбыр әжем ашық интернет интернет жабық қала қоңырау.,0
адамдар адамдар таң көлік таң ...,0
дала жабық жабық ... жаңбыр аспан тамақ таң жабық ...,0
"тау интернет, көлік су жол дүкен ашық ауа аспан таң дала.",0
"телефон су кітап қоңырау тау. кітап қоңырау қар ауа жабық кітап жол,",0
"құстар ән кітап кітап қала үй су жабық, құстар құстар қыз жапырақ ...",0
адамдар қыз ағаш сабақ интернет кітап қоңырау әжем қоңырау ... дала телефон әжем адамдар қала телефон.,0
